"CubeId";"bopcapbalq"
"PublishingDate";"2020-12-18 09:00"

"Date";"D0";"D1";"Value"
"2007-Q3";"NA";"UNA";"10"
"2007-Q3";"NA";"T7";"3390.25824834"
"2007-Q3";"NA";"G";
"2007-Q3";"NA";"RIWF";"-28.69232866"
"2007-Q3";"NA";"S1";"-1.18564778"
"2007-Q3";"NA";"T8";"3387.67218346"
"2007-Q3";"NA";"W0";"2989.31704368"
"2007-Q3";"NA";"BE";"398.35513977"
"2007-Q3";"NA";"U";"32.46404133"
"2007-Q3";"NP";"T0";"7116.80733916"
"2007-Q3";"NP";"T1";"17359.825"
"2007-Q3";"NP";"B0";"3798.425"
"2007-Q3";"NP";"RE";"9087.875"
"2007-Q3";"NP";"K0";"4473.525"
"2007-Q3";"NP";"T2";"-4280.79750225"
"2007-Q3";"NP";"T25";"-212.79904746"
"2007-Q3";"NP";"KFR";"340.18506696"
"2007-Q3";"NP";"LFR";"-552.98411442"
"2007-Q3";"NP";"T3";"-4067.99845479"
"2007-Q3";"NP";"A";"-4687.42991537"
"2007-Q3";"NP";"K1";"619.43146058"
"2007-Q3";"NP";"T4";"-5962.22015858"
"2007-Q3";"NP";"T5";"-12893.72015858"
"2007-Q3";"NP";"N0";"668.74943719"
"2007-Q3";"NP";"T55";"-13811.28607009"
"2007-Q3";"NP";"VGB";"-11191.09927877"
"2007-Q3";"NP";"VGK";"-3406.24575942"
"2007-Q3";"NP";"OH0";
"2007-Q3";"NP";"US0";"248.81647431"
"2007-Q3";"NP";"T6";"6931.5"
"2007-Q3";"NP";"N1";
"2007-Q3";"NP";"OH1";"64"
"2007-Q3";"NP";"US1";"6867.5"
"2007-Q3";"NP";"UNP";"0"
"2007-Q3";"S";"KD";"3551.76336651"
"2007-Q3";"S";"D0";"-3880.24621493"
"2007-Q3";"S";"P";"5912.74033396"
"2007-Q3";"S";"D2";"280.8"
"2007-Q3";"S";"UI";"-2151.78900085"
"2007-Q3";"S";"W1";"3390.25824834"
"2007-Q4";"NA";"T0";"125390.74843018"
"2007-Q4";"NA";"T1";"25446.815"
"2007-Q4";"NA";"B0";"17145.365"
"2007-Q4";"NA";"RE";"1562.55"
"2007-Q4";"NA";"K0";"6738.9"
"2007-Q4";"NA";"T2";"-4680.59085019"
"2007-Q4";"NA";"T25";"-3517.46525144"
"2007-Q4";"NA";"KFR";"-223.36089246"
"2007-Q4";"NA";"LFR";"-3294.10435898"
"2007-Q4";"NA";"T3";"-1163.12559874"
"2007-Q4";"NA";"A";"-2705.34170094"
"2007-Q4";"NA";"K1";"1542.2161022"
"2007-Q4";"NA";"T4";"103033.50432865"
"2007-Q4";"NA";"T5";"108130.20749718"
"2007-Q4";"NA";"N0";"8931.13765763"
"2007-Q4";"NA";"T55";"97882.59683206"
"2007-Q4";"NA";"FGB";"100172.09800236"
"2007-Q4";"NA";"OH0";"-4499"
"2007-Q4";"NA";"US0";"5815.4730075"
"2007-Q4";"NA";"T6";"-5110.70316853"
"2007-Q4";"NA";"N1";"34.03676166"
"2007-Q4";"NA";"T65";"9827.26006981"
"2007-Q4";"NA";"FGK";"9827.26006981"
"2007-Q4";"NA";"OH1";"-25"
"2007-Q4";"NA";"US1";"-14947"
"2007-Q4";"NA";"UNA";"14"
"2007-Q4";"NA";"T7";"1591.01995171"
"2007-Q4";"NA";"G";
"2007-Q4";"NA";"RIWF";"-9.32086868"
"2007-Q4";"NA";"S1";"-150.17103163"
"2007-Q4";"NA";"T8";"1746.95670484"
"2007-Q4";"NA";"W0";"1835.90705546"
"2007-Q4";"NA";"BE";"-88.95035063"
"2007-Q4";"NA";"U";"3.55514718"
"2007-Q4";"NP";"T0";"120967.26228384"
"2007-Q4";"NP";"T1";"6494.025"
"2007-Q4";"NP";"B0";"786.025"
"2007-Q4";"NP";"RE";"8406.075"
"2007-Q4";"NP";"K0";"-2698.075"
"2007-Q4";"NP";"T2";"4698.67891368"
"2007-Q4";"NP";"T25";"97.63122591"
"2007-Q4";"NP";"KFR";"235.358636"
"2007-Q4";"NP";"LFR";"-137.72741009"
"2007-Q4";"NP";"T3";"4601.04768776"
"2007-Q4";"NP";"A";"-1429.78723267"
"2007-Q4";"NP";"K1";"6030.83492043"
"2007-Q4";"NP";"T4";"109774.55837016"
"2007-Q4";"NP";"T5";"110464.95837016"
"2007-Q4";"NP";"N0";"5044.15519518"
"2007-Q4";"NP";"T55";"105982.50128682"
"2007-Q4";"NP";"VGB";"105076.62384646"
"2007-Q4";"NP";"VGK";"1448.61000858"
"2007-Q4";"NP";"OH0";
"2007-Q4";"NP";"US0";"-561.69811184"
"2007-Q4";"NP";"T6";"-690.4"
"2007-Q4";"NP";"N1";
"2007-Q4";"NP";"OH1";"59"
"2007-Q4";"NP";"US1";"-749.4"
"2007-Q4";"NP";"UNP";"0"
"2007-Q4";"S";"KD";"4483.78614634"
"2007-Q4";"S";"D0";"18952.79"
"2007-Q4";"S";"P";"-9379.26976386"
"2007-Q4";"S";"D2";"60.3"
"2007-Q4";"S";"UI";"-6741.05404151"
"2007-Q4";"S";"W1";"1591.01995171"
"2008-Q1";"NA";"T0";"-31292.35787861"
"2008-Q1";"NA";"T1";"7132.9277644"
"2008-Q1";"NA";"B0";"12028.3527644"
"2008-Q1";"NA";"RE";"-7090.275"
"2008-Q1";"NA";"K0";"2194.85"
"2008-Q1";"NA";"T2";"18391.49364828"
"2008-Q1";"NA";"T25";"11132.89364828"
"2008-Q1";"NA";"KFR";"-3344.75417899"
"2008-Q1";"NA";"LFR";"14477.64782727"
"2008-Q1";"NA";"T3";"7258.6"
"2008-Q1";"NA";"A";"11955.6"
"2008-Q1";"NA";"K1";"-4697"
"2008-Q1";"NA";"T4";"-57175.27259564"
"2008-Q1";"NA";"T5";"-73412.62136586"
"2008-Q1";"NA";"N0";"2435.99005067"
"2008-Q1";"NA";"T55";"-76591.95140083"
"2008-Q1";"NA";"FGB";"-80492.82184691"
"2008-Q1";"NA";"OH0";"-4299.924"
"2008-Q1";"NA";"US0";"5043.2639843"
"2008-Q1";"NA";"T6";"16234.13477022"
"2008-Q1";"NA";"N1";"0.4462456"
"2008-Q1";"NA";"T65";"3880.63152462"
"2008-Q1";"NA";"FGK";"3880.63152462"
"2008-Q1";"NA";"OH1";"0.157"
"2008-Q1";"NA";"US1";"12352.9"
"2008-Q1";"NA";"UNA";"3.214"
"2008-Q1";"NA";"T7";"358.49330435"
"2008-Q1";"NA";"G";
"2008-Q1";"NA";"RIWF";"-1.38681043"
"2008-Q1";"NA";"S1";"-14.6665223"
"2008-Q1";"NA";"T8";"390.99410899"
"2008-Q1";"NA";"W0";"133.08462905"
"2008-Q1";"NA";"BE";"257.90947994"
"2008-Q1";"NA";"U";"-16.44747191"
"2008-Q1";"NP";"T0";"-24019.57170312"
"2008-Q1";"NP";"T1";"229.31485632"
"2008-Q1";"NP";"B0";"3287.73985632"
"2008-Q1";"NP";"RE";"-2661.1"
"2008-Q1";"NP";"K0";"-397.325"
"2008-Q1";"NP";"T2";"7641.1"
"2008-Q1";"NP";"T25";"437.1"
"2008-Q1";"NP";"KFR";"827.3"
"2008-Q1";"NP";"LFR";"-390.2"
"2008-Q1";"NP";"T3";"7204"
"2008-Q1";"NP";"A";"2334"
"2008-Q1";"NP";"K1";"4870"
"2008-Q1";"NP";"T4";"-31889.98655944"
"2008-Q1";"NP";"T5";"-63189.53655944"
"2008-Q1";"NP";"N0";"1815.93293744"
"2008-Q1";"NP";"T55";"-65716.81360838"
"2008-Q1";"NP";"VGB";"-71992.17478208"
"2008-Q1";"NP";"VGK";"7076.96175564"
"2008-Q1";"NP";"OH0";
"2008-Q1";"NP";"US0";"711.34411151"
"2008-Q1";"NP";"T6";"19899.55"
"2008-Q1";"NP";"N1";
"2008-Q1";"NP";"OH1";"-23.35"
"2008-Q1";"NP";"US1";"19922.9"
"2008-Q1";"NP";"UNP";"11400"
"2008-Q1";"S";"KD";"-7841.88617549"
"2008-Q1";"S";"D0";"6903.61290808"
"2008-Q1";"S";"P";"10750.39364828"
"2008-Q1";"S";"D2";"-569.1"
"2008-Q1";"S";"UI";"-25285.2860362"
"2008-Q1";"S";"W1";"358.49330435"
"2008-Q2";"NA";"T0";"-128543.27851432"
"2008-Q2";"NA";"T1";"3345.16476465"
"2008-Q2";"NA";"B0";"6505.18976465"
"2008-Q2";"NA";"RE";"-4090.275"
"2008-Q2";"NA";"K0";"930.25"
"2008-Q2";"NA";"T2";"26258.09008257"
"2008-Q2";"NA";"T25";"21326.99008257"
"2008-Q2";"NA";"KFR";"3455.94543497"
"2008-Q2";"NA";"LFR";"17871.0446476"
"2008-Q2";"NA";"T3";"4931.1"
"2008-Q2";"NA";"A";"4900.1"
"2008-Q2";"NA";"K1";"31"
"2008-Q2";"NA";"T4";"-159316.09933664"
"2008-Q2";"NA";"T5";"-164959.24458311"
"2008-Q2";"NA";"N0";"11933.66810161"
"2008-Q2";"NA";"T55";"-181834.06569381"
"2008-Q2";"NA";"FGB";"-184006.85762183"
"2008-Q2";"NA";"OH0";"52.924"
"2008-Q2";"NA";"US0";"4888.2290091"
"2008-Q2";"NA";"T6";"5642.85924647"
"2008-Q2";"NA";"N1";"37.02425436"
"2008-Q2";"NA";"T65";"6142.49199211"
"2008-Q2";"NA";"FGK";"6142.49199211"
"2008-Q2";"NA";"OH1";"-0.057"
"2008-Q2";"NA";"US1";"-536.6"
"2008-Q2";"NA";"UNA";"0.286"
"2008-Q2";"NA";"T7";"1169.5659751"
"2008-Q2";"NA";"G";
"2008-Q2";"NA";"RIWF";"48.14339191"
"2008-Q2";"NA";"S1";"-9.94151218"
"2008-Q2";"NA";"T8";"1106.06602993"
"2008-Q2";"NA";"W0";"965.10909378"
"2008-Q2";"NA";"BE";"140.95693615"
"2008-Q2";"NA";"U";"25.29806545"
"2008-Q2";"NP";"T0";"-152196.89989806"
"2008-Q2";"NP";"T1";"9088.71485632"
"2008-Q2";"NP";"B0";"-1722.96014368"
"2008-Q2";"NP";"RE";"1338.3"
"2008-Q2";"NP";"K0";"9473.375"
"2008-Q2";"NP";"T2";"5887.8"
"2008-Q2";"NP";"T25";"1793.8"
"2008-Q2";"NP";"KFR";"474.2"
"2008-Q2";"NP";"LFR";"1319.6"
"2008-Q2";"NP";"T3";"4094"
"2008-Q2";"NP";"A";"3415"
"2008-Q2";"NP";"K1";"679"
"2008-Q2";"NP";"T4";"-167173.41475438"
"2008-Q2";"NP";"T5";"-173157.76475438"
"2008-Q2";"NP";"N0";"6396.78302306"
"2008-Q2";"NP";"T55";"-179064.66788718"
"2008-Q2";"NP";"VGB";"-177964.07197255"
"2008-Q2";"NP";"VGK";"-1859.88210332"
"2008-Q2";"NP";"OH0";
"2008-Q2";"NP";"US0";"-489.87989025"
"2008-Q2";"NP";"T6";"5984.35"
"2008-Q2";"NP";"N1";
"2008-Q2";"NP";"OH1";"-237.35"
"2008-Q2";"NP";"US1";"6221.7"
"2008-Q2";"NP";"UNP";"0"
"2008-Q2";"S";"KD";"22906.72138374"
"2008-Q2";"S";"D0";"-5743.55009167"
"2008-Q2";"S";"P";"20370.29008257"
"2008-Q2";"S";"D2";"-746.9"
"2008-Q2";"S";"UI";"7857.31541774"
"2008-Q2";"S";"W1";"1169.5659751"
"2008-Q3";"NA";"T0";"31050.07013876"
"2008-Q3";"NA";"T1";"3959.41861787"
"2008-Q3";"NA";"B0";"5082.84361787"
"2008-Q3";"NA";"RE";"-8690.275"
"2008-Q3";"NA";"K0";"7566.85"
"2008-Q3";"NA";"T2";"-4406.57504351"
"2008-Q3";"NA";"T25";"3981.02495649"
"2008-Q3";"NA";"KFR";"-3998.33190066"
"2008-Q3";"NA";"LFR";"7979.35685715"
"2008-Q3";"NA";"T3";"-8387.6"
"2008-Q3";"NA";"A";"-4303.6"
"2008-Q3";"NA";"K1";"-4084"
"2008-Q3";"NA";"T4";"29664.03877016"
"2008-Q3";"NA";"T5";"32069.99259174"
"2008-Q3";"NA";"N0";"19912.28701158"
"2008-Q3";"NA";"T55";"11615.48300042"
"2008-Q3";"NA";"FGB";"16213.82315081"
"2008-Q3";"NA";"OH0";"-1350"
"2008-Q3";"NA";"US0";"1892.22257974"
"2008-Q3";"NA";"T6";"-2419.45382158"
"2008-Q3";"NA";"N1";"0.66617782"
"2008-Q3";"NA";"T65";"3785.3800006"
"2008-Q3";"NA";"FGK";"3785.3800006"
"2008-Q3";"NA";"OH1";"-9.1"
"2008-Q3";"NA";"US1";"-6196.4"
"2008-Q3";"NA";"UNA";"13.5"
"2008-Q3";"NA";"T7";"1833.18779424"
"2008-Q3";"NA";"G";
"2008-Q3";"NA";"RIWF";"19.51815561"
"2008-Q3";"NA";"S1";"185.4944183"
"2008-Q3";"NA";"T8";"1601.84946379"
"2008-Q3";"NA";"W0";"1366.25891657"
"2008-Q3";"NA";"BE";"235.59054721"
"2008-Q3";"NA";"U";"26.32575654"
"2008-Q3";"NP";"T0";"7318.77182331"
"2008-Q3";"NP";"T1";"-5260.18514368"
"2008-Q3";"NP";"B0";"1873.23985632"
"2008-Q3";"NP";"RE";"-1961.7"
"2008-Q3";"NP";"K0";"-5171.725"
"2008-Q3";"NP";"T2";"2192.5"
"2008-Q3";"NP";"T25";"-717.5"
"2008-Q3";"NP";"KFR";"-32.3"
"2008-Q3";"NP";"LFR";"-685.2"
"2008-Q3";"NP";"T3";"2910"
"2008-Q3";"NP";"A";"-947"
"2008-Q3";"NP";"K1";"3857"
"2008-Q3";"NP";"T4";"10386.45696699"
"2008-Q3";"NP";"T5";"25451.95696699"
"2008-Q3";"NP";"N0";"19577.37364566"
"2008-Q3";"NP";"T55";"6078.24083403"
"2008-Q3";"NP";"VGB";"-1180.56903483"
"2008-Q3";"NP";"VGK";"7628.84353355"
"2008-Q3";"NP";"OH0";
"2008-Q3";"NP";"US0";"-203.6575127"
"2008-Q3";"NP";"T6";"-15065.5"
"2008-Q3";"NP";"N1";
"2008-Q3";"NP";"OH1";"4.7"
"2008-Q3";"NP";"US1";"-15070.2"
"2008-Q3";"NP";"UNP";"0"
"2008-Q3";"S";"KD";"22225.89831545"
"2008-Q3";"S";"D0";"9219.60376155"
"2008-Q3";"S";"P";"-6599.07504351"
"2008-Q3";"S";"D2";"-1505.4"
"2008-Q3";"S";"UI";"19277.58180317"
"2008-Q3";"S";"W1";"1833.18779424"
"2008-Q4";"NA";"T0";"-104569.08521843"
"2008-Q4";"NA";"T1";"19328.14772681"
"2008-Q4";"NA";"B0";"24476.07272681"
"2008-Q4";"NA";"RE";"-5990.275"
"2008-Q4";"NA";"K0";"842.35"
"2008-Q4";"NA";"T2";"22639.76332705"
"2008-Q4";"NA";"T25";"22469.96332705"
"2008-Q4";"NA";"KFR";"564.57559973"
"2008-Q4";"NA";"LFR";"21905.38772732"
"2008-Q4";"NA";"T3";"169.8"
"2008-Q4";"NA";"A";"6768.8"
"2008-Q4";"NA";"K1";"-6599"
"2008-Q4";"NA";"T4";"-147322.04344992"
"2008-Q4";"NA";"T5";"-105497.58831736"
"2008-Q4";"NA";"N0";"28957.60002284"
"2008-Q4";"NA";"T55";"-116016.04031403"
"2008-Q4";"NA";"FGB";"-92386.21436422"
"2008-Q4";"NA";"OH0";"-102.7"
"2008-Q4";"NA";"US0";"-18336.44802617"
"2008-Q4";"NA";"T6";"-41770.15513257"
"2008-Q4";"NA";"N1";"41.39288224"
"2008-Q4";"NA";"T65";"-39947.54801481"
"2008-Q4";"NA";"FGK";"-39947.54801481"
"2008-Q4";"NA";"OH1";"-13.5"
"2008-Q4";"NA";"US1";"-1850.5"
"2008-Q4";"NA";"UNA";"-54.3"
"2008-Q4";"NA";"T7";"785.04717764"
"2008-Q4";"NA";"G";
"2008-Q4";"NA";"RIWF";"311.07923892"
"2008-Q4";"NA";"S1";"-182.4236249"
"2008-Q4";"NA";"T8";"404.03951863"
"2008-Q4";"NA";"W0";"896.33384711"
"2008-Q4";"NA";"BE";"-492.29432849"
"2008-Q4";"NA";"U";"252.35204499"
"2008-Q4";"NP";"T0";"-82221.89035725"
"2008-Q4";"NP";"T1";"-1316.08514368"
"2008-Q4";"NP";"B0";"-3159.06014368"
"2008-Q4";"NP";"RE";"1903.7"
"2008-Q4";"NP";"K0";"-60.725"
"2008-Q4";"NP";"T2";"12001.8"
"2008-Q4";"NP";"T25";"-664.2"
"2008-Q4";"NP";"KFR";"-655.9"
"2008-Q4";"NP";"LFR";"-8.3"
"2008-Q4";"NP";"T3";"12666"
"2008-Q4";"NP";"A";"7615"
"2008-Q4";"NP";"K1";"5051"
"2008-Q4";"NP";"T4";"-92907.60521357"
"2008-Q4";"NP";"T5";"-71699.80521357"
"2008-Q4";"NP";"N0";"1833.49693747"
"2008-Q4";"NP";"T55";"-74513.43070825"
"2008-Q4";"NP";"VGB";"-104956.3153426"
"2008-Q4";"NP";"VGK";"33333.90282559"
"2008-Q4";"NP";"OH0";
"2008-Q4";"NP";"US0";"980.12855721"
"2008-Q4";"NP";"T6";"-26487.8"
"2008-Q4";"NP";"N1";
"2008-Q4";"NP";"OH1";"-110.4"
"2008-Q4";"NP";"US1";"-26377.4"
"2008-Q4";"NP";"UNP";"5280"
"2008-Q4";"S";"KD";"-23558.99486118"
"2008-Q4";"S";"D0";"20644.23287049"
"2008-Q4";"S";"P";"10637.96332705"
"2008-Q4";"S";"D2";"-1211.8"
"2008-Q4";"S";"UI";"-54414.43823636"
"2008-Q4";"S";"W1";"785.04717764"
"2009-Q1";"NA";"T0";"-2737.21660597"
"2009-Q1";"NA";"T1";"4013.29750059"
"2009-Q1";"NA";"B0";"-3783.37749941"
"2009-Q1";"NA";"RE";"6308.4"
"2009-Q1";"NA";"K0";"1488.275"
"2009-Q1";"NA";"T2";"15795.36521315"
"2009-Q1";"NA";"T25";"23427.86521315"
"2009-Q1";"NA";"KFR";"-13447.1512283"
"2009-Q1";"NA";"LFR";"36875.01644146"
"2009-Q1";"NA";"T3";"-7632.5"
"2009-Q1";"NA";"A";"1966.5"
"2009-Q1";"NA";"K1";"-9599"
"2009-Q1";"NA";"T4";"-29459.42515318"
"2009-Q1";"NA";"T5";"-3526.7177582"
"2009-Q1";"NA";"N0";"5804.07395493"
"2009-Q1";"NA";"T55";"-9494.13610702"
"2009-Q1";"NA";"FGB";"4044.4766251"
"2009-Q1";"NA";"OH0";"4.1"
"2009-Q1";"NA";"US0";"159.24439389"
"2009-Q1";"NA";"T6";"-25932.70739498"
"2009-Q1";"NA";"N1";"-15.26399899"
"2009-Q1";"NA";"T65";"-24862.44339599"
"2009-Q1";"NA";"FGK";"-24862.44339599"
"2009-Q1";"NA";"OH1";"-2.5"
"2009-Q1";"NA";"US1";"-1052.5"
"2009-Q1";"NA";"UNA";"0"
"2009-Q1";"NA";"T7";"6913.54583347"
"2009-Q1";"NA";"G";
"2009-Q1";"NA";"RIWF";"33.33260574"
"2009-Q1";"NA";"S1";"42.61976828"
"2009-Q1";"NA";"T8";"6877.67032775"
"2009-Q1";"NA";"W0";"7623.70172769"
"2009-Q1";"NA";"BE";"-746.03139994"
"2009-Q1";"NA";"U";"-40.07686831"
"2009-Q1";"NP";"T0";"27461.98288157"
"2009-Q1";"NP";"T1";"14850.18969132"
"2009-Q1";"NP";"B0";"4372.06469132"
"2009-Q1";"NP";"RE";"7677.525"
"2009-Q1";"NP";"K0";"2800.6"
"2009-Q1";"NP";"T2";"9082.5"
"2009-Q1";"NP";"T25";"3871.5"
"2009-Q1";"NP";"KFR";"-263.1"
"2009-Q1";"NP";"LFR";"4134.6"
"2009-Q1";"NP";"T3";"5211"
"2009-Q1";"NP";"A";"-99"
"2009-Q1";"NP";"K1";"5310"
"2009-Q1";"NP";"T4";"3529.29319025"
"2009-Q1";"NP";"T5";"15680.89319025"
"2009-Q1";"NP";"N0";"-21154.78720535"
"2009-Q1";"NP";"T55";"37683.247921"
"2009-Q1";"NP";"VGB";"-5801.23165533"
"2009-Q1";"NP";"VGK";"43905.92899734"
"2009-Q1";"NP";"OH0";
"2009-Q1";"NP";"US0";"-847.5675254"
"2009-Q1";"NP";"T6";"-4028.2"
"2009-Q1";"NP";"N1";
"2009-Q1";"NP";"OH1";"-17.7"
"2009-Q1";"NP";"US1";"-4010.5"
"2009-Q1";"NP";"UNP";"-8123.4"
"2009-Q1";"S";"KD";"-31597.49948754"
"2009-Q1";"S";"D0";"-10836.89219073"
"2009-Q1";"S";"P";"6712.86521315"
"2009-Q1";"S";"D2";"-1398.3"
"2009-Q1";"S";"UI";"-32988.71834343"
"2009-Q1";"S";"W1";"6913.54583347"
"2009-Q2";"NA";"T0";"75948.45839085"
"2009-Q2";"NA";"T1";"18275.94461569"
"2009-Q2";"NA";"B0";"2823.26961569"
"2009-Q2";"NA";"RE";"7208.4"
"2009-Q2";"NA";"K0";"8244.275"
"2009-Q2";"NA";"T2";"33162.16774788"
"2009-Q2";"NA";"T25";"29308.36774788"
"2009-Q2";"NA";"KFR";"6720.10290944"
"2009-Q2";"NA";"LFR";"22588.26483844"
"2009-Q2";"NA";"T3";"3853.8"
"2009-Q2";"NA";"A";"3792.8"
"2009-Q2";"NA";"K1";"61"
"2009-Q2";"NA";"T4";"-715.39354091"
"2009-Q2";"NA";"T5";"6736.14632093"
"2009-Q2";"NA";"N0";"-11485.46371275"
"2009-Q2";"NA";"T55";"16105.29810348"
"2009-Q2";"NA";"FGB";"23355.81421419"
"2009-Q2";"NA";"OH0";"200"
"2009-Q2";"NA";"US0";"1916.3119302"
"2009-Q2";"NA";"T6";"-7461.23986184"
"2009-Q2";"NA";"N1";"21.91885558"
"2009-Q2";"NA";"T65";"-862.65871741"
"2009-Q2";"NA";"FGK";"-862.65871741"
"2009-Q2";"NA";"OH1";"8.3"
"2009-Q2";"NA";"US1";"-6628.8"
"2009-Q2";"NA";"UNA";"9.7"
"2009-Q2";"NA";"T7";"25225.73956819"
"2009-Q2";"NA";"G";
"2009-Q2";"NA";"RIWF";"312.84681702"
"2009-Q2";"NA";"S1";"-36.24791923"
"2009-Q2";"NA";"T8";"24893.79560357"
"2009-Q2";"NA";"W0";"25357.84195889"
"2009-Q2";"NA";"BE";"-464.04635531"
"2009-Q2";"NA";"U";"55.34506683"
"2009-Q2";"NP";"T0";"40106.49880298"
"2009-Q2";"NP";"T1";"15274.98969132"
"2009-Q2";"NP";"B0";"6917.76469132"
"2009-Q2";"NP";"RE";"6857.225"
"2009-Q2";"NP";"K0";"1500"
"2009-Q2";"NP";"T2";"2247.7"
"2009-Q2";"NP";"T25";"-670.3"
"2009-Q2";"NP";"KFR";"-701.7"
"2009-Q2";"NP";"LFR";"31.4"
"2009-Q2";"NP";"T3";"2918"
"2009-Q2";"NP";"A";"3153"
"2009-Q2";"NP";"K1";"-235"
"2009-Q2";"NP";"T4";"22583.80911166"
"2009-Q2";"NP";"T5";"31870.00911166"
"2009-Q2";"NP";"N0";"-1862.19650991"
"2009-Q2";"NP";"T55";"33564.4477976"
"2009-Q2";"NP";"VGB";"9065.95387699"
"2009-Q2";"NP";"VGK";"24834.56121744"
"2009-Q2";"NP";"OH0";
"2009-Q2";"NP";"US0";"167.75782397"
"2009-Q2";"NP";"T6";"-4935.6"
"2009-Q2";"NP";"N1";
"2009-Q2";"NP";"OH1";"-33.4"
"2009-Q2";"NP";"US1";"-4902.2"
"2009-Q2";"NP";"UNP";"-4350.6"
"2009-Q2";"S";"KD";"36487.95958787"
"2009-Q2";"S";"D0";"3000.95492437"
"2009-Q2";"S";"P";"30914.46774788"
"2009-Q2";"S";"D2";"646"
"2009-Q2";"S";"UI";"-23299.20265257"
"2009-Q2";"S";"W1";"25225.73956819"
"2009-Q3";"NA";"T0";"-57242.82273295"
"2009-Q3";"NA";"T1";"14309.16459742"
"2009-Q3";"NA";"B0";"5001.68959742"
"2009-Q3";"NA";"RE";"7708.4"
"2009-Q3";"NA";"K0";"1599.075"
"2009-Q3";"NA";"T2";"-14664.71791867"
"2009-Q3";"NA";"T25";"-19008.91791867"
"2009-Q3";"NA";"KFR";"-6172.04135663"
"2009-Q3";"NA";"LFR";"-12836.87656205"
"2009-Q3";"NA";"T3";"4344.2"
"2009-Q3";"NA";"A";"2480.2"
"2009-Q3";"NA";"K1";"1864"
"2009-Q3";"NA";"T4";"-62846.67900241"
"2009-Q3";"NA";"T5";"-64021.65498509"
"2009-Q3";"NA";"N0";"-30934.97181759"
"2009-Q3";"NA";"T55";"-34156.8091677"
"2009-Q3";"NA";"FGB";"-24972.46091147"
"2009-Q3";"NA";"OH0";"-198.3"
"2009-Q3";"NA";"US0";"1268.42600021"
"2009-Q3";"NA";"T6";"1212.27598268"
"2009-Q3";"NA";"N1";"4.85188149"
"2009-Q3";"NA";"T65";"3360.02410119"
"2009-Q3";"NA";"FGK";"3360.02410119"
"2009-Q3";"NA";"OH1";"-0.4"
"2009-Q3";"NA";"US1";"-2152.2"
"2009-Q3";"NA";"UNA";"-37.3"
"2009-Q3";"NA";"T7";"5959.40959072"
"2009-Q3";"NA";"G";
"2009-Q3";"NA";"RIWF";"178.95153345"
"2009-Q3";"NA";"S1";"5442.95697077"
"2009-Q3";"NA";"T8";"298.82442681"
"2009-Q3";"NA";"W0";"-5.42908449"
"2009-Q3";"NA";"BE";"304.2535113"
"2009-Q3";"NA";"U";"38.67665969"
"2009-Q3";"NP";"T0";"-59441.98035395"
"2009-Q3";"NP";"T1";"13858.48969132"
"2009-Q3";"NP";"B0";"6118.86469132"
"2009-Q3";"NP";"RE";"5295.825"
"2009-Q3";"NP";"K0";"2443.8"
"2009-Q3";"NP";"T2";"5941.8"
"2009-Q3";"NP";"T25";"385.8"
"2009-Q3";"NP";"KFR";"510.3"
"2009-Q3";"NP";"LFR";"-124.5"
"2009-Q3";"NP";"T3";"5556"
"2009-Q3";"NP";"A";"6136"
"2009-Q3";"NP";"K1";"-580"
"2009-Q3";"NP";"T4";"-79242.27004527"
"2009-Q3";"NP";"T5";"-79888.6336115"
"2009-Q3";"NP";"N0";"-6530.76698769"
"2009-Q3";"NP";"T55";"-73672.96472285"
"2009-Q3";"NP";"VGB";"-102686.43913107"
"2009-Q3";"NP";"VGK";"29355.52175031"
"2009-Q3";"NP";"OH0";
"2009-Q3";"NP";"US0";"315.09809904"
"2009-Q3";"NP";"T6";"693.8"
"2009-Q3";"NP";"N1";
"2009-Q3";"NP";"OH1";"-14.9"
"2009-Q3";"NP";"US1";"708.7"
"2009-Q3";"NP";"UNP";"-47.43643377"
"2009-Q3";"S";"KD";"3687.657621"
"2009-Q3";"S";"D0";"450.6749061"
"2009-Q3";"S";"P";"-20606.51791867"
"2009-Q3";"S";"D2";"1488.5"
"2009-Q3";"S";"UI";"16395.59104287"
"2009-Q3";"S";"W1";"5959.40959072"
"2009-Q4";"NA";"T0";"-7525.55723508"
"2009-Q4";"NA";"T1";"11582.10979687"
"2009-Q4";"NA";"B0";"4165.23479687"
"2009-Q4";"NA";"RE";"6408.4"
"2009-Q4";"NA";"K0";"1008.475"
"2009-Q4";"NA";"T2";"5312.6489038"
"2009-Q4";"NA";"T25";"3917.1489038"
"2009-Q4";"NA";"KFR";"6066.37894971"
"2009-Q4";"NA";"LFR";"-2149.23004592"
"2009-Q4";"NA";"T3";"1395.5"
"2009-Q4";"NA";"A";"404.5"
"2009-Q4";"NA";"K1";"991"
"2009-Q4";"NA";"T4";"-38540.32864846"
"2009-Q4";"NA";"T5";"-51033.80448457"
"2009-Q4";"NA";"N0";"-11266.86606106"
"2009-Q4";"NA";"T55";"-42515.11835601"
"2009-Q4";"NA";"FGB";"-39083.60397859"
"2009-Q4";"NA";"OH0";"-1.7"
"2009-Q4";"NA";"US0";"2749.8799325"
"2009-Q4";"NA";"T6";"12471.07583611"
"2009-Q4";"NA";"N1";"13.21479712"
